Temperature Sensor-1,Vibration Sensor-1,Vibration Sensor-2,Vibration Sensor-3,health_status
33.950768,556,752,557,Good Health
30.058619,494,826,497,Good Health
41.437675,173,474,316,Good Health
40.359398,574,411,420,Good Health
43.419212,614,544,617,Good Health
60.580315,401,507,404,Moderate Health
45.000816,422,693,396,Good Health
43.349571,509,769,505,Good Health
39.623436,508,800,509,Good Health
42.326103,498,755,495,Good Health
41.502495,766,168,186,Good Health
61.350273,637,866,639,Moderate Health
41.502495,351,296,318,Good Health
49.483574,543,756,532,Moderate Health
51.409691,385,471,389,Moderate Health
41.567436,312,299,304,Good Health
41.502495,505,480,502,Good Health
40.861443,424,415,420,Good Health
38.352623,507,817,508,Good Health
41.308556,636,554,638,Good Health
45.752831,373,186,414,Good Health
43.245415,190,169,193,Good Health
38.036736,422,420,422,Good Health
39.623436,553,868,552,Good Health
37.951225,378,871,372,Good Health
36.972435,564,813,564,Good Health
40.019585,186,177,187,Good Health
41.052147,192,349,192,Good Health
41.567436,507,803,508,Good Health
41.697838,192,1997,191,Good Health
36.347343,640,1881,634,Good Health
42.901176,193,356,188,Good Health
52.881859,455,818,567,Moderate Health
39.173393,1064,617,202,Good Health
78.193657,568,537,570,Bad Health
38.12252,608,182,592,Good Health
43.770348,585,744,580,Good Health
39.744713,533,634,533,Good Health
38.497398,290,287,286,Good Health
54.662315,346,182,629,Moderate Health
42.866997,568,817,584,Good Health
33.097557,575,825,569,Good Health
41.21212,186,308,169,Good Health
42.595177,508,817,510,Good Health
41.437675,430,425,431,Good Health
42.79879,191,166,186,Good Health
39.684013,525,877,522,Good Health
39.593193,184,344,181,Good Health
36.780693,354,1064,359,Good Health
46.488121,572,1056,573,Good Health
40.266289,569,889,571,Good Health
45.149467,567,471,567,Good Health
33.07354,565,805,566,Good Health
49.929039,556,196,555,Moderate Health
41.502495,401,906,391,Good Health
33.802727,498,828,496,Good Health
29.733789,188,166,186,Good Health
41.437675,433,421,431,Good Health
39.412498,569,893,572,Good Health
58.404594,376,355,385,Moderate Health
86.163231,236,306,197,Bad Health
45.18676,407,417,398,Good Health
38.818626,602,857,457,Good Health
44.378319,502,877,506,Good Health
47.85891,178,3018,174,Good Health
41.373039,190,173,187,Good Health
41.502495,422,550,420,Good Health
46.923607,626,537,626,Good Health
42.126091,653,561,476,Good Health
41.180046,219,440,213,Good Health
41.730553,516,806,512,Good Health
36.536125,164,192,176,Good Health
39.143639,567,833,563,Good Health
41.599998,236,162,202,Good Health
31.369806,513,759,518,Good Health
41.437675,490,837,489,Good Health
48.066826,535,198,541,Good Health
47.652641,557,795,556,Good Health
42.62899,295,294,296,Good Health
41.894646,232,161,256,Good Health
67.998619,380,186,411,Moderate Health
39.836021,494,776,496,Good Health
44.018974,557,793,556,Good Health
41.927574,190,178,187,Good Health
41.763298,829,184,854,Good Health
45.449394,559,765,560,Good Health
40.703545,512,287,284,Good Health
31.143641,987,320,192,Good Health
43.072716,502,730,503,Good Health
39.084251,297,303,299,Good Health
36.159813,362,751,368,Good Health
42.25927,810,171,171,Good Health
41.894646,444,750,441,Good Health
41.697838,555,793,553,Good Health
47.204674,511,768,508,Good Health
41.567436,572,737,569,Good Health
41.730553,1083,159,212,Good Health
46.214775,507,884,508,Good Health
41.534935,192,172,189,Good Health
43.00396,447,705,450,Good Health
26.299891,534,821,530,Good Health
41.052147,452,177,456,Good Health
42.126091,282,475,283,Good Health
43.038322,470,821,490,Good Health
42.764732,562,567,559,Good Health
47.326073,560,804,563,Good Health
42.059776,635,414,636,Good Health
41.763298,308,303,311,Good Health
41.861748,184,303,182,Good Health
44.779411,373,165,163,Good Health
46.098503,496,681,492,Good Health
40.798149,614,534,615,Good Health
39.927666,463,180,468,Good Health
39.836021,579,581,576,Good Health
38.877434,565,818,565,Good Health
276.644318,365,183,358,Bad Health
41.244225,416,554,414,Good Health
43.176201,692,932,687,Good Health
39.173393,542,193,542,Good Health
41.927574,1245,316,198,Good Health
44.852989,445,428,439,Good Health
36.590294,516,795,514,Good Health
41.927574,564,807,566,Good Health
40.266289,174,193,180,Good Health
42.39312,171,309,172,Good Health
35.788445,637,1066,638,Good Health
42.866997,492,283,482,Good Health
41.861748,307,290,307,Good Health
42.25927,455,745,457,Good Health
42.69677,563,813,562,Good Health
48.701042,498,189,503,Moderate Health
45.374077,175,167,176,Good Health
44.233971,534,772,535,Good Health
31.076136,525,192,538,Good Health
44.742668,160,493,317,Good Health
45.075035,565,767,561,Good Health
40.640648,577,1118,572,Good Health
52.134972,498,868,500,Moderate Health
34.37429,492,190,496,Good Health
44.306053,184,182,185,Good Health
43.912132,501,869,501,Good Health
41.927574,522,816,522,Good Health
41.502495,729,179,699,Good Health
43.245415,545,194,542,Good Health
42.832878,521,194,528,Good Health
35.008507,367,485,371,Good Health
276.644318,381,453,384,Bad Health
28.73675,1090,293,226,Good Health
42.69677,552,601,527,Good Health
42.225914,483,845,481,Good Health
43.5942,551,689,549,Good Health
43.454124,525,727,524,Good Health
40.266289,436,421,428,Good Health
44.816154,356,816,588,Good Health
43.072716,424,669,414,Good Health
44.414513,446,431,445,Good Health
42.159325,402,649,399,Good Health
42.25927,456,437,448,Good Health
42.832878,1847,324,1739,Good Health
46.685143,571,830,575,Good Health
41.340782,289,299,297,Good Health
63.042076,191,164,191,Moderate Health
42.832878,441,485,443,Good Health
34.753136,511,703,516,Good Health
41.665184,571,714,566,Good Health
47.124046,623,165,174,Good Health
42.426689,192,511,196,Good Health
42.225914,545,926,550,Good Health
41.502495,573,947,569,Good Health
42.292686,310,1129,308,Good Health
38.759941,502,700,497,Good Health
38.526451,503,496,500,Good Health
43.384361,627,902,627,Good Health
41.502495,446,478,448,Good Health
43.735039,603,757,445,Good Health
40.829765,685,931,534,Good Health
38.468376,183,503,176,Good Health
68.091789,533,774,542,Moderate Health
47.85891,550,761,547,Good Health
41.148003,936,173,187,Good Health
42.764732,369,830,360,Good Health
41.927574,613,170,164,Good Health
42.764732,202,306,193,Good Health
63.894035,578,693,347,Moderate Health
47.85891,565,623,677,Good Health
43.947685,182,285,174,Good Health
46.292564,370,176,368,Good Health
32.268089,554,538,552,Good Health
36.944969,670,187,156,Good Health
44.378319,175,160,177,Good Health
42.426689,386,355,381,Good Health
46.963585,175,805,170,Good Health
33.217949,230,305,192,Good Health
31.965723,527,788,531,Good Health
41.730553,630,940,632,Good Health
40.672081,554,761,553,Good Health
44.126274,629,597,629,Good Health
37.027428,164,189,171,Good Health
43.072716,529,943,523,Good Health
38.036736,634,912,635,Good Health
43.983299,296,558,298,Good Health
46.645622,315,1765,313,Good Health
59.17382,189,172,189,Moderate Health
42.764732,173,1970,316,Good Health
42.39312,180,174,181,Good Health
42.79879,426,412,427,Good Health
52.780968,515,925,513,Moderate Health
42.764732,190,313,194,Good Health
38.526451,500,751,497,Good Health
30.563257,477,787,477,Good Health
42.595177,171,164,171,Good Health
45.000816,557,982,559,Good Health
42.595177,175,164,180,Good Health
39.988914,566,817,565,Good Health
33.145653,532,883,532,Good Health
40.081047,193,182,192,Good Health
276.644318,620,544,621,Bad Health
30.585382,507,210,502,Good Health
40.829765,200,303,195,Good Health
37.415611,553,571,523,Good Health
42.832878,571,774,565,Good Health
42.25927,493,483,496,Good Health
40.359398,453,770,560,Good Health
37.387718,203,282,194,Good Health
37.359825,679,411,681,Good Health
41.502495,446,175,445,Good Health
44.779411,417,416,401,Good Health
43.384361,510,760,511,Good Health
56.638695,415,182,432,Moderate Health
42.159325,675,538,671,Good Health
40.609245,507,198,508,Good Health
41.373039,564,813,560,Good Health
42.126091,287,294,309,Good Health
49.483574,604,478,606,Moderate Health
42.460289,562,764,555,Good Health
45.829247,580,171,583,Good Health
41.567436,615,615,613,Good Health
42.159325,445,167,444,Good Health
42.901176,457,792,454,Good Health
40.266289,543,769,551,Good Health
43.176201,323,312,317,Good Health
37.951225,574,816,573,Good Health
37.359825,555,796,555,Good Health
43.735039,484,564,483,Good Health
52.331963,186,366,193,Moderate Health
44.816154,643,674,636,Good Health
43.664513,509,762,509,Good Health
45.33651,181,1940,182,Good Health
42.326103,771,184,742,Good Health
44.632835,348,298,313,Good Health
40.829765,590,163,581,Good Health
39.173393,158,160,162,Good Health
26.106012,503,764,501,Good Health
40.452812,518,287,286,Good Health
46.214775,641,169,168,Good Health
71.70211,175,188,181,Moderate Health
45.411705,510,893,508,Good Health
45.752831,537,553,526,Good Health
48.916008,569,818,566,Moderate Health
47.124046,556,753,556,Good Health
45.18676,511,750,512,Good Health
43.038322,552,804,557,Good Health
31.804132,563,787,562,Good Health
63.894035,491,749,488,Moderate Health
46.488121,213,1878,206,Good Health
45.638603,503,880,504,Good Health
42.527641,191,494,170,Good Health
45.149467,452,771,449,Good Health
44.05468,564,473,563,Good Health
36.026634,488,779,478,Good Health
53.599663,864,500,195,Moderate Health
42.292686,177,159,178,Good Health
41.567436,551,693,548,Good Health
40.173515,573,1058,573,Good Health
32.03521,510,835,514,Good Health
43.664513,203,1068,214,Good Health
43.00396,620,428,621,Good Health
37.583641,564,808,456,Good Health
46.88372,175,166,184,Good Health
43.5942,506,935,503,Good Health
39.025017,348,167,356,Good Health
41.502495,451,435,444,Good Health
42.79879,635,426,633,Good Health
48.658257,609,868,605,Moderate Health
31.965723,566,472,566,Good Health
42.527641,451,475,453,Good Health
42.595177,197,313,200,Good Health
44.233971,704,552,701,Good Health
41.927574,166,197,168,Good Health
49.307579,524,765,523,Moderate Health
42.832878,570,810,567,Good Health
27.647669,511,820,512,Good Health
39.623436,512,820,515,Good Health
43.349571,468,818,490,Good Health
42.092918,174,1804,160,Good Health
41.502495,626,937,627,Good Health
276.644318,431,161,431,Bad Health
42.69677,573,159,156,Good Health
45.18676,560,705,559,Good Health
47.326073,504,699,499,Good Health
51.553093,173,192,186,Moderate Health
44.926781,630,542,626,Good Health
276.644318,442,181,448,Bad Health
39.927666,171,174,176,Good Health
45.449394,552,855,548,Good Health
53.392479,510,813,506,Moderate Health
42.49395,442,472,444,Good Health
41.502495,353,733,351,Good Health
46.331566,455,751,458,Good Health
41.308556,556,753,556,Good Health
45.60067,530,708,528,Good Health
42.79879,641,558,645,Good Health
42.764732,318,303,311,Good Health
39.472588,556,861,552,Good Health
49.483574,625,539,628,Moderate Health
46.527397,185,179,186,Good Health
43.454124,399,188,390,Good Health
42.326103,561,766,562,Good Health
47.85891,522,812,518,Good Health
41.927574,615,172,619,Good Health
41.730553,756,162,185,Good Health
65.606773,461,182,459,Moderate Health
30.167627,743,172,182,Good Health
39.744713,1225,185,1172,Good Health
41.697838,585,799,579,Good Health
35.788445,525,757,518,Good Health
31.643396,445,476,445,Good Health
43.524071,187,310,183,Good Health
42.969658,494,689,492,Good Health
32.33828,568,946,565,Good Health
43.454124,600,478,605,Good Health
42.764732,1077,173,233,Good Health
44.198021,508,810,509,Good Health
42.832878,360,298,493,Good Health
40.142662,575,1059,574,Good Health
43.559105,519,193,519,Good Health
44.816154,374,866,369,Good Health
43.5942,505,867,502,Good Health
41.763298,311,303,311,Good Health
42.79879,507,284,285,Good Health
42.092918,621,472,619,Good Health
45.18676,683,540,570,Good Health
48.786797,689,1065,689,Moderate Health
38.381523,630,545,624,Good Health
39.113945,598,479,602,Good Health
38.12252,1042,1382,206,Good Health
41.763298,509,493,506,Good Health
45.261528,460,811,465,Good Health
41.502495,368,306,363,Good Health
51.125359,573,598,694,Moderate Health
41.502495,512,625,510,Good Health
34.37429,195,1006,202,Good Health
39.084251,541,742,535,Good Health
42.901176,552,849,549,Good Health
42.39312,552,693,549,Good Health
41.599998,481,868,468,Good Health
42.026665,535,758,535,Good Health
46.292564,510,813,509,Good Health
40.266289,556,760,552,Good Health
41.861748,512,767,509,Good Health
42.595177,565,760,559,Good Health
43.176201,559,876,557,Good Health
51.409691,522,758,517,Moderate Health
40.297295,560,868,556,Good Health
40.266289,531,813,528,Good Health
43.735039,494,870,482,Good Health
40.798149,458,785,454,Good Health
44.05468,524,816,522,Good Health
42.595177,498,858,501,Good Health
41.21212,318,505,316,Good Health
43.454124,624,428,433,Good Health
40.798149,571,939,688,Good Health
46.292564,625,473,625,Good Health
43.912132,626,475,627,Good Health
46.253624,638,875,641,Good Health
39.173393,575,367,581,Good Health
44.198021,522,555,525,Good Health
36.159813,567,818,567,Good Health
45.374077,554,158,560,Good Health
40.515282,317,312,316,Good Health
42.326103,303,306,304,Good Health
42.969658,634,1058,631,Good Health
40.204399,601,479,601,Good Health
37.837608,598,824,603,Good Health
47.124046,590,609,591,Good Health
44.306053,286,295,292,Good Health
44.162132,295,7976,300,Moderate Health
276.644318,175,189,179,Bad Health
51.21978,505,867,500,Moderate Health
45.224113,550,943,546,Good Health
37.752678,549,778,544,Good Health
46.963585,517,819,515,Good Health
46.488121,525,570,522,Good Health
31.850214,629,187,171,Good Health
33.07354,682,538,574,Good Health
38.818626,310,295,310,Good Health
42.092918,470,773,479,Good Health
44.779411,544,877,536,Good Health
44.450768,659,171,662,Good Health
58.153404,448,168,446,Moderate Health
45.449394,613,474,614,Good Health
44.018974,580,935,582,Good Health
46.645622,429,418,427,Good Health
42.764732,186,169,181,Good Health
37.527519,190,182,189,Good Health
39.084251,505,887,507,Good Health
50.428246,513,800,511,Moderate Health
47.326073,517,196,518,Good Health
46.214775,691,944,690,Good Health
44.018974,185,158,181,Good Health
43.038322,447,474,449,Good Health
39.653709,549,759,548,Good Health
39.322563,187,175,199,Good Health
40.988426,586,995,346,Good Health
42.832878,629,932,626,Good Health
42.126091,172,311,170,Good Health
50.751183,474,755,469,Moderate Health
42.79879,524,721,522,Good Health
43.072716,498,566,498,Good Health
42.901176,504,285,500,Good Health
45.60067,173,311,184,Good Health
39.593193,462,760,467,Good Health
41.960564,496,874,611,Good Health
50.751183,180,323,198,Moderate Health
47.85891,565,623,563,Good Health
45.000816,183,175,185,Good Health
276.644318,478,796,479,Bad Health
42.595177,513,867,511,Good Health
42.832878,175,309,209,Good Health
276.644318,654,1069,652,Bad Health
58.215965,583,168,579,Moderate Health
78.90197,505,769,504,Bad Health
47.366661,204,295,198,Good Health
40.111839,613,545,615,Good Health
39.322563,429,421,428,Good Health
47.85891,190,170,188,Good Health
43.245415,172,310,165,Good Health
43.038322,366,314,477,Good Health
42.527641,315,310,315,Good Health
45.261528,190,629,187,Good Health
42.79879,169,493,315,Good Health
42.595177,551,813,555,Good Health
43.349571,491,849,481,Good Health
42.764732,480,567,486,Good Health
34.000267,191,161,192,Good Health
41.340782,192,163,197,Good Health
42.969658,182,180,184,Good Health
39.866539,515,476,513,Good Health
46.88372,676,606,514,Good Health
40.297295,312,308,313,Good Health
50.65847,511,750,511,Moderate Health
42.764732,164,639,175,Good Health
47.776207,556,613,554,Good Health
56.00045,619,619,616,Moderate Health
